DateTime,Furnace Pressure Process value,Distributor Temp Process value,Melter oil Flow Process value,Glass Level  Process value,B5 HP Process value,B5 HP Set Value,B5 LP Process value,B5 LP Set Value,Header Gas Pressure Process value,Recuprator Left Bottom temp Process value,Recuprator Left Middle temp Process value,Recuprator Left top temp Process value,Recuprator Right Bottom temp Process value,Recuprator Right Middle temp Process value,Recuprator Right top temp Process value,Row Key,Total cold air flow  Process value,B5 Front Bottom temp Process value,B5 front Top temp Process value,B5 Rear Top temp Process value,B5 Rear Top temp Set Value,Melter Bottom 1 temp Process value,Melter Bottom 2 temp Process value,Melter Bottom 3 temp Process value,Melter Bottom 4 temp Process value,Melter Bottom 5 temp Process value,Melter Crown 1 temp Process value,Melter Crown 2 temp Process value,Riser temp( not available) Process value,Thraot Sleeper Process value,west gas channel right side Process value,Total gas flow Process value,Total hot air left Process value,Total hot air right Process value,Total hot air left temp Process value,Total hot air right temp Process value,Total hot air Process value,Thermocouple stack ( Chimney) left Process value,chem_comp_SiO2,chem_comp_Al2O3,chem_comp_Fe2O3,chem_comp_CaO,chem_comp_MgO,chem_comp_Na2O,chem_comp_K2O,chem_comp_SO3,physical_test_density_gm_cc,physical_test_seed_count_result,,DPR Eff,ActDrw(Ton),JobNumber,DefectCountSum,SampleSizeSum,FGCode,Number,NumberOfSection,NumberOfGob,GobCutPerMinute,ISMachineActualSpeed,GobWeightLow,GobWeightHigh,GlassDraw,PackedQunatity,ProductionOrderNumber
12-01-2021 07:00,0.8875,1392.418667,0.249333333,-0.0555,36.96233333,37,30.00066667,30,2.175333333,351.333,497.52,694.1868333,92.94483333,115.0378333,151.9558333,2.52E+18,4081.066167,1305.450167,1329.966167,1325.1625,1325,1282.408,1285.572833,1290.109333,1314.005167,1226.475167,1505.082333,1553.586833,1101.44,1392.553667,1442.119667,596.5948333,3195.283333,3135.271167,536.2148333,131.8146667,6330.6325,872.5481667,70.97166667,2.42,0.075666667,8.361666667,2.206666667,12.73,0.583333333,0.108833333,2.48315,31.16666667,,82.11,0.47,J18371,58,4800,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
12-01-2021 08:00,0.863333333,1392.589,0.241166667,-0.116166667,37.01383333,37,29.99833333,30,2.175666667,347.1953333,491.892,686.2268333,93.21983333,115.0603333,151.1106667,2.52E+18,4081.0755,1307.524333,1329.916833,1325.003333,1325,1282.154,1285.869167,1290.524333,1314.237833,1226.518167,1499.825167,1555.495167,1101.44,1392.722833,1432.911333,593.9368333,3204.568,3126.270333,531.3858333,132.08,6330.837667,865.2525,70.97166667,2.42,0.075666667,8.361666667,2.206666667,12.73,0.583333333,0.108833333,2.48315,31.16666667,,78.95,0.47,J18371,46,3700,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
12-01-2021 10:00,0.84,1393.7555,0.247166667,-0.021833333,36.98833333,37,29.99416667,30,2.176333333,350.0965,495.8693333,690.227,93.87433333,115.4281667,151.0823333,2.52E+18,4081.025333,1309.549167,1329.914833,1324.999,1325,1282.2325,1285.161667,1290.731333,1313.544,1226.870833,1502.7355,1555.8305,1101.44,1393.8745,1435.638667,594.5838333,3202.7675,3129.357667,533.4136667,132.2621667,6331.925833,869.924,70.97166667,2.42,0.075666667,8.361666667,2.206666667,12.73,0.583333333,0.108833333,2.48315,31.16666667,,0,0.46,J18371,74,3500,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
12-01-2021 11:00,0.840833333,1394.3655,0.2445,-0.076,37.00016667,37,29.99883333,30,2.175666667,350.2548333,496.9846667,691.3503333,93.812,115.4671667,151.2686667,2.52E+18,4081.045167,1310.362833,1330.023,1332.319,1332.666667,1282.706333,1285.459833,1290.482333,1313.044667,1227.2355,1504.706,1555.6885,1101.44,1394.295,1439.132,595.5188333,3201.352333,3131.449833,534.2803333,132.3923333,6332.637333,871.1431667,70.97166667,2.42,0.075666667,8.361666667,2.206666667,12.73,0.583333333,0.108833333,2.48315,31.16666667,,0,0.46,J18371,56,3000,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
12-01-2021 12:00,0.840666667,1394.795667,0.241666667,-0.018333333,36.98816667,37,29.99266667,30,2.1755,348.2893333,494.8713333,688.7475,92.67216667,114.4345,150.528,2.52E+18,4081.037333,1314.026833,1330.0715,1335.024833,1335,1282.544333,1285.357,1290.439667,1312.947667,1227.563667,1503.226833,1555.537167,1101.44,1394.820333,1437.721,594.6106667,3202.192,3127.483,532.3261667,131.788,6329.6455,869.468,70.97166667,2.42,0.075666667,8.361666667,2.206666667,12.73,0.583333333,0.108833333,2.48315,31.16666667,,0,0.46,J18371,54,2900,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
12-01-2021 13:00,0.851355932,1394.877627,0.241694915,-0.057288136,36.99491525,37,30.00118644,30,2.17559322,348.3001695,495.6344068,689.8772881,91.03389831,112.800339,149.1789831,2.52E+18,4081.055254,1316.312373,1330.055085,1335.026441,1335,1282.660678,1285.638475,1290.083051,1312.768305,1227.969492,1507.079322,1556.091525,1101.44,1395.377966,1441.434746,595.2445763,3198.945932,3131.326441,532.2518644,130.2611864,6330.315593,871.5649153,70.97166667,2.42,0.075666667,8.361666667,2.206666667,12.73,0.583333333,0.108833333,2.48315,31.16666667,,48.57,0.46,J18371,52,2900,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
12-01-2021 14:00,0.882333333,1394.584,0.241333333,-0.0955,36.996,37,30.00716667,30,2.175833333,350.066,499.3743333,694.6688333,90.174,111.9266667,148.413,2.52E+18,4081.100167,1317.341,1330.000333,1335.072333,1335,1282.600667,1286.446333,1290.023,1312.731,1228.1265,1507.471833,1555.359833,1101.44,1395.808,1443.053833,578.6081667,3193.65,3136.442333,536.6378333,129.38,6330.2015,874.8116667,70.97166667,2.42,0.075666667,8.361666667,2.206666667,12.73,0.583333333,0.108833333,2.48315,31.16666667,,57.14,0.46,J18371,51,2600,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
12-01-2021 15:00,0.889333333,1394.711333,0.208,-0.040833333,36.9885,37,29.99983333,30,2.176833333,348.1165,496.4636667,691.4718333,88.90483333,110.414,146.4958333,2.52E+18,4081.161667,1318.470667,1329.941167,1335.052,1335,1282.604167,1286.612333,1289.866167,1312.417,1228.247333,1505.565667,1555.573667,1101.44,1396.172333,1441.664833,575.5973333,3192.750667,3136.667833,533.7776667,127.559,6329.5485,872.4008333,70.97166667,2.42,0.075666667,8.361666667,2.206666667,12.73,0.583333333,0.108833333,2.48315,31.16666667,,60,0.46,J18371,48,2800,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
12-01-2021 16:00,0.910666667,1394.329,0.203833333,-0.156,36.98566667,37,29.99916667,30,2.177666667,347.8755,496.349,691.928,88.38416667,109.9335,146.0411667,2.52E+18,4081.173667,1318.956667,1330.018167,1335.023,1335,1282.518667,1286.737333,1289.756333,1312.157167,1228.328,1504.201167,1553.9425,1101.44,1396.501,1441.315167,578.3513333,3192.405667,3140.4355,533.7356667,126.8686667,6332.717833,872.4026667,70.97166667,2.42,0.075666667,8.361666667,2.206666667,12.73,0.583333333,0.108833333,2.48315,31.16666667,,62.86,0.46,J18371,61,3400,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
12-01-2021 18:00,0.931166667,1393.474667,0.204166667,-0.153,36.99466667,37,30.00666667,30,2.1765,345.1631667,492.5393333,688.2776667,86.67533333,108.027,144.0438333,2.52E+18,4081.192333,1318.233333,1330.023833,1335.024833,1335,1282.529833,1287.170667,1289.582333,1311.864167,1228.475667,1502.713167,1553.347833,1101.44,1396.1845,1439.699667,579.8101667,3191.776333,3140.0395,530.1725,124.9338333,6331.5985,869.228,70.97166667,2.42,0.075666667,8.361666667,2.206666667,12.73,0.583333333,0.108833333,2.48315,31.16666667,,68.57,0.46,J18371,58,3800,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
12-01-2021 19:00,0.936666667,1393.430333,0.195666667,-0.032833333,37.00033333,37,30.0025,30,2.177666667,344.1278333,491.5901667,687.0938333,85.788,107.1363333,143.0735,2.52E+18,4080.886167,1316.920667,1330.002,1334.9115,1335,1282.697667,1287.239667,1289.507,1311.573333,1228.2925,1502.516667,1553.1565,1101.44,1395.819167,1439.533,580.2166667,3191.1225,3138.693833,529.6506667,124.1463333,6329.914,868.6461667,70.97166667,2.42,0.075666667,8.361666667,2.206666667,12.73,0.583333333,0.108833333,2.48315,31.16666667,,68.57,0.46,J18371,55,3900,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
12-01-2021 20:00,0.928666667,1392.759167,0.202,-0.028166667,37.00166667,37,29.98,30,2.1775,339.8985,486.3955,681.5188333,84.45316667,105.5963333,141.1491667,2.52E+18,4080.7025,1316.267667,1329.987667,1335.076333,1335,1282.672833,1287.344333,1289.179833,1311.648,1228.058667,1498.804,1553.084667,1101.44,1395.012,1433.35,586.94,3194.588,3137.888833,525.0456667,122.5066667,6332.381667,863.0983333,70.97166667,2.42,0.075666667,8.361666667,2.206666667,12.73,0.583333333,0.108833333,2.48315,31.16666667,,68.57,0.46,J18371,61,4500,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
12-01-2021 21:00,0.9275,1392.788667,0.213666667,-0.014666667,37.00966667,37,30.00366667,30,2.176833333,344.2775,492.0333333,688.3813333,84.37583333,105.4541667,141.1076667,2.52E+18,4080.7535,1315.989333,1329.979333,1334.965167,1335,1282.617,1287.652833,1288.950333,1311.5065,1227.745333,1504.768833,1552.219667,1101.44,1394.336167,1441.394,598.2903333,3186.872,3140.404,528.0515,121.6185,6326.817667,870.774,70.97166667,2.42,0.075666667,8.361666667,2.206666667,12.73,0.583333333,0.108833333,2.48315,31.16666667,,68.57,0.46,J18371,51,4100,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
12-01-2021 22:00,0.9365,1392.250333,0.214666667,-0.036833333,37.00266667,37,30.004,30,2.177166667,342.062,490.6101667,687.183,83.638,104.794,140.5741667,2.52E+18,4080.9775,1315.708333,1329.985,1335.011,1335,1282.803,1288.369667,1289.059333,1311.6485,1227.4825,1501.257167,1553.081333,1101.44,1393.652167,1437.756667,590.2201667,3188.342333,3140.749667,529.568,121.5795,6329.236833,868.379,70.97166667,2.42,0.075666667,8.361666667,2.206666667,12.73,0.583333333,0.108833333,2.48315,31.16666667,,65.71,0.46,J18371,54,4200,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
12-01-2021 23:00,0.954,1392.112333,0.2105,-0.022666667,36.9995,37,29.99683333,30,2.177333333,341.4668333,488.9105,685.1963333,82.82233333,103.8618333,139.3371667,2.52E+18,4080.927167,1315.487333,1329.997167,1335.011167,1335,1283.061167,1288.454833,1289.235833,1312.0125,1227.236667,1503.2875,1552.142,1101.44,1393.328667,1440.388167,591.0865,3187.826833,3141.960833,526.0771667,120.2078333,6329.767333,869.1211667,70.97166667,2.42,0.075666667,8.361666667,2.206666667,12.73,0.583333333,0.108833333,2.48315,31.16666667,,54.29,0.47,J18371,41,3300,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
13-01-2021 00:00,0.956833333,1392.1045,0.221833333,-0.048333333,36.99316667,37,30.01816667,30,2.178166667,340.714,490.097,686.549,82.3055,103.1638333,138.6395,2.52E+18,4080.695833,1315.781833,1330.025,1334.9735,1335,1282.963,1288.2905,1289.108167,1311.990167,1226.976833,1502.644167,1552.218167,1101.44,1393.196833,1440.147167,590.4246667,3185.829,3142.654,527.987,119.6891667,6328.538833,870.2506667,71.055625,2.42875,0.0611875,8.16625,1.95125,12.655625,0.561875,0.1270625,2.487928125,22.65625,,57.14,0.47,J18371,43,3600,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
13-01-2021 02:00,0.967833333,1392.070833,0.198833333,-0.039833333,36.99833333,37,29.98783333,30,2.177666667,341.6935,491.8941667,689.1356667,82.47016667,103.267,138.6395,2.52E+18,4081.006667,1313.9405,1329.975167,1335.022667,1335,1283.623667,1288.415833,1289.059667,1311.821667,1226.6615,1503.066833,1552.008333,1101.44,1392.615167,1442.530167,594.9038333,3184.054,3146.586,529.6065,119.31,6330.6105,872.794,71.055625,2.42875,0.0611875,8.16625,1.95125,12.655625,0.561875,0.1270625,2.487928125,22.65625,,68.57,0.47,J18371,40,3500,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
13-01-2021 03:00,0.9755,1391.967167,0.149166667,-0.022166667,37.025,37,30.015,30,2.177166667,342.378,492.5073333,690.8281667,82.29216667,103.3066667,138.8081667,2.52E+18,4081.063667,1313.528333,1330.0155,1335.003833,1335,1283.6315,1288.853667,1289.047333,1312.272667,1226.6755,1501.919667,1551.368833,1101.44,1392.544333,1443.419833,593.7155,3182.953833,3148.58,531.2666667,119.5855,6331.407333,872.5191667,71.055625,2.42875,0.0611875,8.16625,1.95125,12.655625,0.561875,0.1270625,2.487928125,22.65625,,65.71,0.47,J18371,44,3500,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
13-01-2021 04:00,0.9885,1392.098667,0.143666667,-0.020833333,37.02783333,37,29.999,30,2.176666667,344.8896667,494.7421667,694.4261667,84.21466667,105.1565,140.6326667,2.52E+18,4081.038167,1314.531,1330.0475,1334.995,1335,1283.6115,1289.2415,1289.067167,1312.3865,1226.453167,1503.145167,1550.7795,1101.44,1392.874833,1445.299,595.3346667,3181.304167,3147.223667,533.794,120.8488333,6328.496,875.123,71.055625,2.42875,0.0611875,8.16625,1.95125,12.655625,0.561875,0.1270625,2.487928125,22.65625,,71.43,0.47,J18371,38,2500,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
13-01-2021 05:00,0.990333333,1391.680667,0.1535,-0.017,37.0295,37,30.0075,30,2.177,346.0621667,496.243,695.7968333,87.074,108.0298333,143.7585,2.52E+18,4080.964167,1316.261167,1329.961667,1335.783333,1336,1283.803333,1289.842833,1289.329833,1312.72,1226.3825,1502.691,1551.667667,1101.44,1393.026,1444.139167,593.3738333,3185.615333,3144.2725,536.7775,124.036,6329.703333,874.6536667,71.055625,2.42875,0.0611875,8.16625,1.95125,12.655625,0.561875,0.1270625,2.487928125,22.65625,,71.43,0.47,J18371,38,2600,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
13-01-2021 06:00,0.982,1391.179667,0.149333333,-0.128333333,37.028,37,29.97883333,30,2.176333333,344.4328333,492.9763333,690.201,88.33483333,109.238,144.46,2.52E+18,4080.791833,1316.705667,1329.966667,1340.051167,1340,1284.159333,1290.128667,1289.605667,1312.513,1226.263,1501.991833,1552.403333,1101.44,1392.958667,1441.746167,593.9255,3192.936167,3137.031,532.2218333,125.1545,6329.7865,872.337,71.055625,2.42875,0.0611875,8.16625,1.95125,12.655625,0.561875,0.1270625,2.487928125,22.65625,,74.29,0.47,J18371,33,2900,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
13-01-2021 07:00,0.9775,1391.1095,0.249666667,-0.158833333,37.01066667,37,29.99633333,30,2.174833333,346.4256667,495.276,692.8705,90.18166667,111.261,146.6653333,2.52E+18,4080.749167,1317.643667,1329.995167,1340.1195,1340,1284.040167,1289.987833,1289.800667,1312.3485,1226.324667,1503.7895,1553.037833,1101.44,1393.267667,1444.22,595.5751667,3193.385667,3137.6135,534.1443333,127.2121667,6330.989667,873.5238333,71.055625,2.42875,0.0611875,8.16625,1.95125,12.655625,0.561875,0.1270625,2.487928125,22.65625,,74.29,0.47,J18371,38,2900,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
13-01-2021 08:00,0.969333333,1392.517333,0.2415,-0.106666667,37.01266667,37,29.98733333,30,2.1745,348.5161667,497.5213333,695.3981667,91.92633333,113.112,148.6611667,2.52E+18,4080.699333,1317.858333,1330.0625,1340.008833,1340,1284.063333,1290.049167,1289.974333,1312.360833,1226.4485,1502.636667,1553.408667,1101.44,1393.644667,1443.061833,594.5888333,3194.787833,3134.9615,536.2703333,129.3001667,6329.759,874.9316667,71.055625,2.42875,0.0611875,8.16625,1.95125,12.655625,0.561875,0.1270625,2.487928125,22.65625,,71.43,0.47,J18371,36,3000,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
13-01-2021 10:00,0.938333333,1393.485333,0.247833333,-0.397333333,37.03366667,37,30.0005,30,2.176,347.5598333,496.7141667,694.0653333,92.70433333,113.7058333,149.1946667,2.52E+18,4080.675667,1318.992833,1329.987167,1340.003833,1340,1284.7345,1290.851167,1290.566667,1313.1645,1226.916833,1505.281667,1555.5695,1101.44,1394.947833,1442.053667,591.0195,3196.833,3131.861667,534.9533333,130.5253333,6328.840667,875.5191667,71.055625,2.42875,0.0611875,8.16625,1.95125,12.655625,0.561875,0.1270625,2.487928125,22.65625,,65.71,0.47,J18371,57,2700,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
13-01-2021 11:00,0.9415,1393.761,0.246333333,-0.9685,37.01716667,37,30.001,30,2.175166667,348.6816667,498.2448333,696.3516667,92.38683333,113.2943333,148.7161667,2.52E+18,4080.628,1319.736167,1330.018667,1339.999333,1340,1285.778,1291.2615,1290.988833,1313.111167,1227.3725,1507.294667,1555.329167,1101.44,1395.6315,1445.232833,591.7333333,3194.569333,3135.943667,535.834,129.7735,6330.505667,877.2368333,71.055625,2.42875,0.0611875,8.16625,1.95125,12.655625,0.561875,0.1270625,2.487928125,22.65625,,71.43,0.47,J18371,33,2300,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
13-01-2021 12:00,0.923666667,1394.0275,0.234666667,-0.6055,37.04666667,37,29.992,30,2.175833333,347.065,497.3748333,695.4445,91.47266667,112.512,148.1115,2.52E+18,4080.734,1321.005,1330.067333,1340.008167,1340,1286.4695,1292.002667,1291.478,1313.155833,1227.786333,1503.494833,1553.739167,1101.44,1396.309667,1441.334833,591.2045,3193.904167,3135.919167,535.3106667,129.1606667,6329.807333,876.0595,71.055625,2.42875,0.0611875,8.16625,1.95125,12.655625,0.561875,0.1270625,2.487928125,22.65625,,74.29,0.47,J18371,32,2400,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
13-01-2021 13:00,0.926666667,1393.802167,0.244166667,-0.043,37.03583333,37,30.0035,30,2.174833333,348.0363333,499.9041667,698.7556667,90.431,111.5921667,147.5795,2.52E+18,4080.629167,1321.631167,1329.961833,1340.033,1340,1287.029,1294.0905,1291.752667,1313.147,1228.217333,1506.1955,1552.970167,1101.44,1396.941833,1445.079833,594.488,3189.050333,3144.888833,536.7781667,128.251,6333.8895,879.9201667,71.055625,2.42875,0.0611875,8.16625,1.95125,12.655625,0.561875,0.1270625,2.487928125,22.65625,,74.29,0.47,J18371,37,2700,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
13-01-2021 14:00,0.927333333,1393.169167,0.245333333,-0.057833333,37.013,37,29.97633333,30,2.176333333,343.7788333,494.7268333,693.1298333,88.4565,109.489,145.2536667,2.52E+18,4080.654,1321.7315,1330.108,1340.037,1340,1286.964833,1296.297167,1291.082667,1313.429333,1228.357667,1505.329667,1553.53,1101.44,1396.638667,1442.803,584.932,3192.421333,3138.806333,532.7395,126.4781667,6331.047833,874.9258333,71.055625,2.42875,0.0611875,8.16625,1.95125,12.655625,0.561875,0.1270625,2.487928125,22.65625,,77.14,0.47,J18371,39,2000,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
13-01-2021 15:00,0.937833333,1393.393667,0.213833333,-0.034166667,37.01383333,37,29.9925,30,2.1765,341.8961667,492.0548333,689.7233333,86.72333333,107.5638333,142.9551667,2.52E+18,4080.693667,1321.0505,1330.021167,1339.992167,1340,1286.295333,1298.117667,1290.44,1313.928667,1228.469333,1505.880833,1554.106833,1101.44,1396.452333,1442.5325,584.7926667,3191.141333,3139.910167,529.1295,124.0998333,6331.014333,872.9336667,71.055625,2.42875,0.0611875,8.16625,1.95125,12.655625,0.561875,0.1270625,2.487928125,22.65625,,77.14,0.47,J18371,30,2400,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
13-01-2021 16:00,0.950833333,1393.5535,0.217333333,-0.0175,37.00016667,37,29.98633333,30,2.176666667,340.6396667,490.363,688.4186667,85.735,106.421,141.4941667,2.52E+18,4080.752667,1321.022667,1330.003667,1340.0335,1340,1285.948167,1299.342667,1289.933667,1314.790167,1228.596667,1504.472,1553.582,1101.44,1396.580833,1441.078833,587.2045,3190.0175,3139.319833,527.192,122.4905,6329.550667,870.4391667,71.055625,2.42875,0.0611875,8.16625,1.95125,12.655625,0.561875,0.1270625,2.487928125,22.65625,,71.23,0.49,J18371,36,2100,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
13-01-2021 18:00,0.962833333,1393.132833,0.210666667,-0.054333333,37.0275,37,29.9965,30,2.177833333,339.7071667,490.7138333,689.0661667,84.4095,105.1188333,140.4346667,2.52E+18,4080.7805,1320.483667,1329.985667,1340.018,1340,1286.500667,1298.879,1290.782833,1315.693667,1228.574667,1503.2605,1553.906333,1101.44,1396.093833,1440.441333,590.5883333,3189.0185,3142.573833,528.1465,121.5185,6331.490833,870.6318333,71.055625,2.42875,0.0611875,8.16625,1.95125,12.655625,0.561875,0.1270625,2.487928125,22.65625,,73.97,0.49,J18371,31,2400,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
13-01-2021 19:00,0.9675,1393.376167,0.206166667,-0.032166667,37.00516667,37,29.99533333,30,2.177166667,336.166,485.5108333,682.8141667,83.22133333,103.666,138.4903333,2.52E+18,4080.8445,1319.604667,1329.954333,1340.022667,1340,1286.156667,1298.966833,1291.264833,1316.288667,1228.626333,1501.477667,1552.987,1101.44,1396.183333,1437.019167,589.7978333,3191.332167,3141.936333,521.8885,119.6155,6333.397,866.0011667,71.055625,2.42875,0.0611875,8.16625,1.95125,12.655625,0.561875,0.1270625,2.487928125,22.65625,,76.71,0.49,J18371,33,2800,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
13-01-2021 20:00,0.961666667,1393.531,0.2115,-0.02,37.019,37,30.01666667,30,2.1775,336.7595,486.6816667,684.2896667,82.00983333,102.2915,136.9505,2.52E+18,4080.838167,1319.2445,1330.0425,1340.056167,1340,1285.650333,1299.437833,1290.496833,1316.4945,1228.695333,1500.4995,1552.276833,1101.44,1396.017833,1436.528667,590.6403333,3187.302333,3144.108333,522.469,118.1773333,6331.312,867.1128333,71.055625,2.42875,0.0611875,8.16625,1.95125,12.655625,0.561875,0.1270625,2.487928125,22.65625,,82.19,0.49,J18371,30,2700,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
13-01-2021 21:00,0.973389831,1393.320339,0.196440678,-0.035084746,37.01220339,37,29.99372881,30,2.176610169,338.9233898,489.7311864,688.4562712,82.27762712,102.3144068,136.7632203,2.52E+18,4080.883729,1319.12322,1330.009322,1339.998136,1340,1285.225593,1298.341356,1290.522373,1316.675593,1228.808136,1502.752712,1552.047119,1101.44,1395.846441,1440.232712,595.3355932,3183.094576,3144.437458,525.1949153,117.5835593,6327.632712,869.6930508,71.055625,2.42875,0.0611875,8.16625,1.95125,12.655625,0.561875,0.1270625,2.487928125,22.65625,,82.19,0.49,J18371,35,2800,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
13-01-2021 22:00,0.961833333,1393.066,0.219666667,-0.035166667,36.995,37,30.0035,30,2.177166667,340.8768333,494.2565,694.577,81.864,101.767,135.8963333,2.52E+18,4080.836167,1318.905833,1329.995,1340.036667,1340,1285.7525,1297.672167,1290.75,1316.742833,1228.715,1503.744,1552.498667,1101.44,1395.635,1441.603833,595.1745,3177.861667,3150.225333,530.5065,117.2453333,6327.839833,874.4341667,71.055625,2.42875,0.0611875,8.16625,1.95125,12.655625,0.561875,0.1270625,2.487928125,22.65625,,82.19,0.49,J18371,32,2600,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
13-01-2021 23:00,0.9615,1393.098667,0.213666667,-0.0155,37.02183333,37,29.99766667,30,2.176166667,342.5681667,496.7543333,697.9671667,81.38266667,101.3356667,135.4553333,2.52E+18,4080.892167,1318.293167,1329.997167,1339.993333,1340,1286.055667,1297.800833,1290.9145,1316.652833,1228.478667,1504.553833,1552.226,1101.44,1395.187167,1443.475333,595.597,3174.952667,3156.176833,533.0773333,116.6955,6331.104167,877.0403333,71.055625,2.42875,0.0611875,8.16625,1.95125,12.655625,0.561875,0.1270625,2.487928125,22.65625,,82.19,0.48,J18371,34,2800,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
14-01-2021 02:00,0.963,1393.524833,0.212166667,-0.029333333,37.00283333,37,30.01416667,30,2.177666667,339.66,494.7651667,695.3783333,79.723,99.09716667,132.5336667,2.52E+18,4081.0535,1319.3265,1329.970333,1340.052667,1340,1285.878667,1300.659,1290.607833,1317.267833,1228.022667,1501.635833,1550.917,1101.44,1395.1705,1439.265667,590.136,3173.014333,3156.941833,531.9661667,114.0721667,6329.999333,875.7258333,71.17625,2.193125,0.06053125,8.764375,2.165,13.0125,0.44125,0.120875,2.487509375,23.71875,,79.45,0.48,J18371,35,2300,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
14-01-2021 03:00,0.981333333,1392.223667,0.158333333,-0.025833333,37.007,37,30.01166667,30,2.1765,341.0898333,495.7475,696.7146667,81.17916667,100.3546667,133.5016667,2.52E+18,4081.011333,1318.870833,1329.9965,1339.9935,1340,1285.283833,1300.376667,1290.840167,1317.93,1228.193667,1503.702,1551.292,1101.44,1394.926333,1441.6125,591.7115,3173.755333,3155.4495,532.5096667,114.6218333,6329.227,874.271,71.17625,2.193125,0.06053125,8.764375,2.165,13.0125,0.44125,0.120875,2.487509375,23.71875,,79.45,0.48,J18371,35,2700,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
14-01-2021 04:00,0.986,1391.078167,0.1465,-0.018,37.0095,37,29.979,30,2.1755,345.1635,499.8231667,701.0633333,83.68316667,102.8975,135.9158333,2.52E+18,4081.028167,1318.126667,1330.011667,1340.039167,1340,1285.193667,1300.742,1290.6355,1318.578167,1228.273,1505.327,1551.8525,1101.44,1394.845833,1443.538333,592.0236667,3173.947333,3153.988167,536.4335,116.8803333,6327.830167,878.0168333,71.17625,2.193125,0.06053125,8.764375,2.165,13.0125,0.44125,0.120875,2.487509375,23.71875,,68.49,0.48,J18371,33,2600,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
14-01-2021 05:00,0.988333333,1390.876833,0.1465,-0.055,36.99266667,37,29.98733333,30,2.175333333,349.967,505.3035,706.9298333,86.48766667,106.011,139.5896667,2.52E+18,4080.961,1317.923833,1329.9525,1340.042667,1340,1285.214167,1302.185167,1290.662167,1319.401333,1228.099833,1505.745167,1553.183333,1101.44,1394.798167,1445.546833,587.3288333,3173.630333,3154.603167,542.4055,120.439,6328.179667,914.4468333,71.17625,2.193125,0.06053125,8.764375,2.165,13.0125,0.44125,0.120875,2.487509375,23.71875,,73.97,0.48,J18371,28,2000,F1T0463QKPQ000001X,J18371,7,3,91,273,0,0,160,4594708,1020979
