DateTime,Furnace Pressure Process value,Distributor Temp Process value,Melter oil Flow Process value,Glass Level  Process value,B6 HP Process value,B6 HP Set Value,B6 LP Process value,B6 LP Set Value,Header Gas Pressure Process value,Recuprator Left Bottom temp Process value,Recuprator Left Middle temp Process value,Recuprator Left top temp Process value,Recuprator Right Bottom temp Process value,Recuprator Right Middle temp Process value,Recuprator Right top temp Process value,Row Key,Total cold air flow  Process value,B6 Front Bottom Process value,B6 Rear Bottom Process value,B6 Rear Top temp Process value,B6 Rear Top temp Set Value,Melter Bottom 1 temp Process value,Melter Bottom 2 temp Process value,Melter Bottom 3 temp Process value,Melter Bottom 4 temp Process value,Melter Bottom 5 temp Process value,Melter Crown 1 temp Process value,Melter Crown 2 temp Process value,Riser temp( not available) Process value,Thraot Sleeper Process value,west gas channel right side Process value,Total gas flow Process value,Total hot air left Process value,Total hot air right Process value,Total hot air left temp Process value,Total hot air right temp Process value,Total hot air Process value,Thermocouple stack ( Chimney) left Process value,chem_comp_SiO2,chem_comp_Al2O3,chem_comp_Fe2O3,chem_comp_CaO,chem_comp_MgO,chem_comp_Na2O,chem_comp_K2O,chem_comp_SO3,physical_test_density_gm_cc,physical_test_seed_count_result,Unnamed: 72,DPR Eff,ActDrw(Ton),JobNumber,DefectCountSum,SampleSizeSum,FGCode,Number,NumberOfSection,NumberOfGob,GobCutPerMinute,ISMachineActualSpeed,GobWeightLow,GobWeightHigh,GlassDraw,PackedQunatity,ProductionOrderNumber
26-05-2021 02:00,1.101833333,1382.8075,0.1525,-0.016833333,37.48883333,37.5,29.99866667,30,2.162,332.6418333,504.4803333,688.9568333,64.46033333,71.80316667,88.76016667,2.52E+18,4080.067333,1261.181167,1291.0625,1185.0995,1185,1309.080167,1295.462,1304.0535,1323.647833,1219.834167,1475.763167,1549.731833,1101.44,1385.125833,927.5613333,600.6006667,3392.1275,2807.156333,528.5278333,80.4215,6199.403667,884.1988333,71.10666667,1.67,0.113666667,10.13333333,2.633333333,13.87666667,0.166666667,0.112,2.509633333,24.66666667,,73.89,0.65,J20886,44,1700,F1W0514QNLQ000001X,J20886,5,2,35,70,0,0,57.41,154896,1023757
26-05-2021 03:00,1.049166667,1382.065667,0.112666667,-0.054333333,37.49583333,37.5,29.99816667,30,2.162,334.8431667,507.0195,690.752,65.4375,72.90316667,89.8095,2.52E+18,4080.056333,1261.487833,1290.826833,1184.909167,1185,1308.786667,1296.434,1304.148,1323.961667,1219.757333,1480.275667,1550.756833,1101.44,1385.250333,927.4386667,599.696,3389.920167,2809.2785,530.8228333,81.33433333,6199.1915,886.8296667,71.10666667,1.67,0.113666667,10.13333333,2.633333333,13.87666667,0.166666667,0.112,2.509633333,24.66666667,,79.72,0.65,J20886,48,1800,F1W0514QNLQ000001X,J20886,5,2,35,70,0,0,57.41,154896,1023757
26-05-2021 05:00,0.8955,1382.282333,0.123666667,-0.156333333,37.4725,37.5,30.01333333,30,2.1615,342.0813333,519.913,701.6198333,68.67016667,77.44616667,96.77333333,2.52E+18,4080.081667,1260.821667,1290.33,1185.0115,1185,1312.274167,1301.309333,1306.071,1327.7535,1219.860667,1480.347167,1568.084167,1101.44,1386.540333,925.3031667,584.592,3274.067333,2575.513,543.0068333,86.36666667,5849.747833,886.7466667,71.10666667,1.67,0.113666667,10.13333333,2.633333333,13.87666667,0.166666667,0.112,2.509633333,24.66666667,,81.67,0.65,J20886,36,1700,F1W0514QNLQ000001X,J20886,5,2,35,70,0,0,57.41,154896,1023757
26-05-2021 06:00,0.875666667,1381.6885,0.107333333,-0.0755,37.52583333,37.5,30.01716667,30,2.161333333,344.6456667,523.5435,706.5948333,70.28083333,79.2625,99.07483333,2.52E+18,4080.018167,1260.778333,1290.597167,1184.931833,1185,1312.529333,1298.728,1306.362833,1327.514167,1220.6565,1480.514167,1571.4535,1101.44,1389.0445,925.5215,585.6016667,3274.9855,2575.758667,546.6908333,88.8455,5850.615333,890.0571667,71.10666667,1.67,0.113666667,10.13333333,2.633333333,13.87666667,0.166666667,0.112,2.509633333,24.66666667,,79.72,0.65,J20886,46,1600,F1W0514QNLQ000001X,J20886,5,2,35,70,0,0,57.41,154896,1023757
29-05-2021 10:00,0.568166667,1366.268333,0.187166667,-0.037833333,37.50333333,37.5,30.00283333,30,2.162666667,356.1638333,518.8381667,700.6703333,71.50116667,78.80816667,93.5495,2.52E+18,4079.776,1302.259333,1307.754167,1304.025,1304.166667,1092.522333,1084.088,1142.3035,1143.729167,1034.717167,1501.029333,1605.822833,1101.44,1190.2515,887.8248333,564.1793333,3345.345667,2506.243333,541.45,86.46333333,5851.654333,877.9496667,71.11666667,1.683333333,0.109,10.13333333,2.656666667,13.87333333,0.166666667,0.101666667,2.510166667,25.33333333,,0,0.71,J20980,76,3600,A1V0865QKPQ000001X,J20980,7,2,68,136,0,0,142.86,1300342,1023852
29-05-2021 11:00,0.568833333,1363.127333,0.187166667,-0.116833333,37.4945,37.5,29.99966667,30,2.1625,356.2043333,518.7935,700.4998333,70.83533333,78.33716667,93.22666667,2.52E+18,4079.803333,1301.864667,1307.519833,1323.242667,1323.333333,1089.471833,1081.797833,1140.625167,1141.666333,1033.462,1499.127667,1605.5585,1101.44,1189.3445,888.5306667,565.0386667,3346.011333,2505.8205,541.3733333,86.2475,5851.545,877.2225,71.11666667,1.683333333,0.109,10.13333333,2.656666667,13.87333333,0.166666667,0.101666667,2.510166667,25.33333333,,0,0.71,J20980,66,3400,A1V0865QKPQ000001X,J20980,7,2,68,136,0,0,142.86,1300342,1023852
29-05-2021 13:00,0.5715,1363.173167,0.202833333,0.032666667,37.4965,37.5,29.98233333,30,2.161666667,356.7785,517.7141667,699.7448333,68.2045,75.802,90.6415,2.52E+18,4079.8415,1303.829167,1310.6925,1324.942667,1325,1082.943167,1076.044,1137.460333,1138.963833,1031.119667,1496.700667,1602.926667,1101.44,1186.546,890.3028333,564.8845,3342.6555,2509.594833,539.7341667,84.116,5852.309,875.5661667,71.11666667,1.683333333,0.109,10.13333333,2.656666667,13.87333333,0.166666667,0.101666667,2.510166667,25.33333333,,0,0.71,J20980,44,2800,A1V0865QKPQ000001X,J20980,7,2,68,136,0,0,142.86,1300342,1023852
29-05-2021 14:00,0.602666667,1363.981167,0.1965,-0.082,37.52,37.5,30.00333333,30,2.164,361.825,525.6143333,708.0633333,66.347,73.903,88.77233333,2.52E+18,4079.8495,1305.4815,1311.586833,1324.975833,1325,1081.2015,1073.642,1135.6295,1137.539,1029.94,1499.716667,1604.413167,1101.44,1184.755333,891.1081667,562.6721667,3334.481167,2515.2385,547.902,82.33016667,5849.641167,882.2123333,71.11666667,1.683333333,0.109,10.13333333,2.656666667,13.87333333,0.166666667,0.101666667,2.510166667,25.33333333,,0,0.71,J20980,48,3100,A1V0865QKPQ000001X,J20980,7,2,68,136,0,0,142.86,1300342,1023852
29-05-2021 16:00,0.607833333,1365.315,0.159166667,-0.028833333,37.5115,37.5,29.98416667,30,2.165166667,353.258,513.2816667,693.2736667,64.65316667,71.8155,86.10433333,2.52E+18,4079.939333,1306.409833,1312.657667,1325.0655,1325,1077.7115,1068.979667,1132.379333,1134.778833,1028.050667,1491.151,1600.851667,1101.44,1180.954667,887.6305,572.9765,3341.936833,2508.6525,536.2558333,79.625,5850.54,871.5531667,71.11666667,1.683333333,0.109,10.13333333,2.656666667,13.87333333,0.166666667,0.101666667,2.510166667,25.33333333,,0,0.71,J20980,46,2900,A1V0865QKPQ000001X,J20980,7,2,68,136,0,0,142.86,1300342,1023852
29-05-2021 18:00,0.607166667,1366.015333,0.176833333,-0.117666667,37.51133333,37.5,29.99766667,30,2.161666667,359.2806667,519.4436667,700.6138333,64.50933333,71.715,86.02133333,2.52E+18,4079.9525,1306.678667,1313.104833,1324.954833,1325,1070.380667,1064.18,1129.801667,1131.923167,1026.167667,1496.368667,1601.260167,1101.44,1175.424,886.8661667,595.5395,3335.624667,2514.797333,541.2155,79.383,5850.249167,877.8681667,71.11666667,1.683333333,0.109,10.13333333,2.656666667,13.87333333,0.166666667,0.101666667,2.510166667,25.33333333,,0,0.71,J20980,44,2100,A1V0865QKPQ000001X,J20980,7,2,68,136,0,0,142.86,1300342,1023852
29-05-2021 19:00,0.607333333,1367.607833,0.176833333,-0.028333333,37.50483333,37.5,29.995,30,2.163,358.8218333,519.7311667,702.0018333,63.69083333,70.895,85.19416667,2.52E+18,4079.936,1308.282667,1313.217667,1325.018167,1325,1067.515,1062.596833,1128.335,1130.571833,1025.182333,1492.905667,1600.5115,1101.44,1171.832167,888.8561667,594.4485,3333.063667,2517.986667,542.6806667,78.81366667,5851.130333,877.5385,71.11666667,1.683333333,0.109,10.13333333,2.656666667,13.87333333,0.166666667,0.101666667,2.510166667,25.33333333,,0,0.71,J20980,38,1700,A1V0865QKPQ000001X,J20980,7,2,68,136,0,0,142.86,1300342,1023852
29-05-2021 20:00,0.617333333,1369.214167,0.182666667,-0.121166667,37.51016667,37.5,29.99883333,30,2.161333333,367.4386667,527.5978333,713.929,63.63633333,70.66483333,84.9555,2.52E+18,4079.985333,1309.398167,1313.131167,1325.055167,1325,1065.56,1059.885667,1126.777167,1129.276167,1024.284333,1499.0325,1600.561833,1101.44,1167.652833,892.4331667,593.9535,3322.2955,2526.4725,550.5373333,78.2455,5848.807667,885.9415,71.11666667,1.683333333,0.109,10.13333333,2.656666667,13.87333333,0.166666667,0.101666667,2.510166667,25.33333333,,0,0.71,J20980,38,1800,A1V0865QKPQ000001X,J20980,7,2,68,136,0,0,142.86,1300342,1023852
29-05-2021 22:00,0.613666667,1370.4445,0.189,-0.097,37.496,37.5,29.98783333,30,2.163,368.6855,523.837,713.708,62.98366667,69.95866667,83.99766667,2.52E+18,4079.9545,1310.6205,1313.677667,1325.021833,1325,1061.6185,1054.3065,1123.814,1126.743167,1022.372833,1507.914,1601.823667,1101.44,1159.481667,889.8966667,580.489,3324.2945,2523.62,549.3015,77.644,5847.842667,880.6635,71.11666667,1.683333333,0.109,10.13333333,2.656666667,13.87333333,0.166666667,0.101666667,2.510166667,25.33333333,,0,0.71,J20980,40,1900,A1V0865QKPQ000001X,J20980,7,2,68,136,0,0,142.86,1300342,1023852
30-05-2021 00:00,0.603166667,1369.600333,0.186833333,-0.1365,37.49516667,37.5,29.99116667,30,2.1645,365.6526667,519.292,708.331,61.70283333,68.48266667,82.0865,2.52E+18,4079.954,1310.9775,1314.13,1324.918333,1325,1057.4995,1051.0215,1122.009,1124.465,1020.827667,1490.031667,1601.307667,1101.44,1150.649667,885.4513333,570.2408333,3326.759833,2522.527,544.6066667,75.97183333,5848.975333,873.9158333,71.12,1.693333333,0.107666667,10.08666667,2.666666667,13.87333333,0.17,0.102666667,2.509766667,25.66666667,,0,0.71,J20980,42,2100,A1V0865QKPQ000001X,J20980,7,2,68,136,0,0,142.86,1300342,1023852
30-05-2021 02:00,0.610666667,1371.270667,0.192833333,-0.1255,37.5035,37.5,29.99166667,30,2.162166667,368.355,523.9895,712.6213333,62.00366667,68.35916667,81.55383333,2.52E+18,4079.940167,1311.029167,1314.509667,1325.061167,1325,1052.686,1048.0715,1121.281667,1122.605833,1019.394833,1500.1805,1599.876667,1101.44,1137.474167,885.8398333,596.1395,3321.186167,2528.448667,547.188,75.07866667,5849.692167,877.9848333,71.12,1.693333333,0.107666667,10.08666667,2.666666667,13.87333333,0.17,0.102666667,2.509766667,25.66666667,,73.11,0.71,J20980,35,2500,A1V0865QKPQ000001X,J20980,7,2,68,136,0,0,142.86,1300342,1023852
30-05-2021 03:00,0.591333333,1370.670167,0.190333333,-0.088166667,37.5005,37.5,29.99016667,30,2.161833333,374.3023333,530.2826667,720.887,64.50966667,70.9245,84.167,2.52E+18,4079.946167,1311.007167,1315.135333,1334.0425,1334.166667,1049.797667,1046.822167,1120.843,1121.880833,1018.671667,1496.212333,1599.277167,1101.44,1130.502333,883.8733333,597.3095,3320.094833,2528.999667,552.2963333,77.24483333,5849.247667,879.1685,71.12,1.693333333,0.107666667,10.08666667,2.666666667,13.87333333,0.17,0.102666667,2.509766667,25.66666667,,73.11,0.71,J20980,45,2300,A1V0865QKPQ000001X,J20980,7,2,68,136,0,0,142.86,1300342,1023852
30-05-2021 05:00,0.558666667,1370.66,0.191166667,-0.061166667,37.49816667,37.5,29.994,30,2.164333333,373.0828333,527.9518333,715.5761667,67.5865,74.3415,87.78533333,2.52E+18,4079.887333,1311.497,1316.9415,1349.986,1350,1045.242,1043.605333,1119.378167,1120.392667,1017.346167,1483.135167,1599.962333,1101.44,1116.817167,879.9646667,575.1248333,3330.514833,2519.211167,549.663,81.02283333,5849.695667,872.0475,71.12,1.693333333,0.107666667,10.08666667,2.666666667,13.87333333,0.17,0.102666667,2.509766667,25.66666667,,76.22,0.71,J20980,33,1900,A1V0865QKPQ000001X,J20980,7,2,68,136,0,0,142.86,1300342,1023852
30-05-2021 06:00,0.565666667,1369.717667,0.199333333,0.146166667,37.496,37.5,29.9995,30,2.161666667,373.6563333,530.7388333,717.8186667,68.70166667,75.43566667,88.99966667,2.52E+18,4079.855,1313.194333,1318.156167,1350.012333,1350,1043.2675,1041.964,1118.6255,1120.185833,1016.707333,1496.355333,1599.329333,1101.44,1107.432167,881.8856667,586.7606667,3328.3815,2519.725333,549.7986667,82.116,5848.072333,876.3383333,71.12,1.693333333,0.107666667,10.08666667,2.666666667,13.87333333,0.17,0.102666667,2.509766667,25.66666667,,76.22,0.71,J20980,36,2300,A1V0865QKPQ000001X,J20980,7,2,68,136,0,0,142.86,1300342,1023852
30-05-2021 08:00,0.530166667,1370.519333,0.182833333,-0.006333333,37.47116667,37.5,29.9955,30,2.1635,366.3216667,519.133,705.6491667,70.78083333,77.73016667,91.43016667,2.52E+18,4079.809,1312.747333,1318.974833,1350.098,1350,1040.158,1038.744,1117.782333,1119.340333,1015.567,1487.166167,1600.23,1101.44,1095.063667,880.1485,558.81,3342.393833,2506.864,541.1576667,84.79716667,5849.256833,865.0108333,71.12,1.693333333,0.107666667,10.08666667,2.666666667,13.87333333,0.17,0.102666667,2.509766667,25.66666667,,76.22,0.71,J20980,32,2000,A1V0865QKPQ000001X,J20980,7,2,68,136,0,0,142.86,1300342,1023852
30-05-2021 10:00,0.528833333,1370.439333,0.1775,-0.161833333,37.48833333,37.5,29.99183333,30,2.1605,367.7895,522.0876667,706.9895,70.92666667,77.98866667,91.73666667,2.52E+18,4079.796167,1310.530333,1317.576167,1354.302167,1354.666667,1035.6245,1035.938,1118.039667,1118.313167,1014.193167,1488.069,1598.911167,1101.44,1077.467833,876.804,585.8165,3340.888833,2509.159167,542.0043333,85.1795,5850.107667,866.6676667,71.12,1.693333333,0.107666667,10.08666667,2.666666667,13.87333333,0.17,0.102666667,2.509766667,25.66666667,,76.22,0.71,J20980,70,2700,A1V0865QKPQ000001X,J20980,7,2,68,136,0,0,142.86,1300342,1023852
30-05-2021 11:00,0.533333333,1369.359833,0.191666667,-0.068333333,37.50966667,37.5,30.00216667,30,2.16,375.2581667,531.185,718.5115,71.13233333,78.32633333,92.252,2.52E+18,4079.725167,1311.7185,1318.791667,1365.149167,1364.666667,1032.701167,1034.5375,1117.9805,1117.760833,1013.5795,1502.656333,1603.066833,1101.44,1072.817667,878.9645,591.5746667,3325.511167,2509.191667,550.3901667,85.60616667,5834.686,874.0563333,71.12,1.693333333,0.107666667,10.08666667,2.666666667,13.87333333,0.17,0.102666667,2.509766667,25.66666667,,76.22,0.71,J20980,38,2300,A1V0865QKPQ000001X,J20980,7,2,68,136,0,0,142.86,1300342,1023852
30-05-2021 13:00,0.5415,1372.091333,0.185,-0.148,37.49633333,37.5,29.99383333,30,2.1605,375.3105,530.3523333,724.1463333,68.46866667,75.93533333,90.0535,2.52E+18,4079.788833,1318.409333,1323.8545,1348.741167,1348.5,1029.754667,1033.813833,1116.4195,1116.480333,1012.471167,1500.188667,1602.382,1101.44,1058.294667,881.2426667,578.3618333,3328.7395,2523.350167,554.6113333,83.85516667,5852.0075,869.9135,71.12,1.693333333,0.107666667,10.08666667,2.666666667,13.87333333,0.17,0.102666667,2.509766667,25.66666667,,79.33,0.71,J20980,100,2400,A1V0865QKPQ000001X,J20980,7,2,68,136,0,0,142.86,1300342,1023852
30-05-2021 14:00,0.556666667,1372.4805,0.1975,-0.133333333,37.51916667,37.5,29.998,30,2.160666667,372.947,529.1351667,722.9158333,66.78633333,74.34116667,88.55733333,2.52E+18,4079.8355,1318.548167,1322.853167,1344.988,1345,1029.774667,1033.652333,1115.626,1116.3085,1011.853833,1497.8185,1602.937833,1101.44,1053.156,880.8668333,577.2838333,3329.192167,2522.139833,553.8331667,82.53933333,5851.315667,869.7013333,71.12,1.693333333,0.107666667,10.08666667,2.666666667,13.87333333,0.17,0.102666667,2.509766667,25.66666667,,79.33,0.71,J20980,40,2900,A1V0865QKPQ000001X,J20980,7,2,68,136,0,0,142.86,1300342,1023852
30-05-2021 16:00,0.5665,1373.992,0.172833333,-2.269666667,37.4975,37.5,29.99066667,30,2.1605,374.1988333,530.09,725.5353333,65.37666667,72.23233333,85.60733333,2.52E+18,4079.861667,1317.880667,1322.265667,1345.023833,1345,1027.6475,1031.865667,1113.570667,1115.451333,1010.9695,1514.222833,1604.1805,1101.44,1042.0105,880.9311667,581.6553333,3322.278833,2529.181333,554.1885,79.57166667,5851.458333,875.3015,71.12,1.693333333,0.107666667,10.08666667,2.666666667,13.87333333,0.17,0.102666667,2.509766667,25.66666667,,44.15,0.71,J20980,36,2400,A1V0865QKPQ000001X,J20980,7,2,68,136,0,0,142.86,1300342,1023852
30-05-2021 18:00,0.567833333,1373.260667,0.182166667,-1.144833333,37.495,37.5,29.99166667,30,2.160333333,370.8605,530.8211667,725.3985,64.521,71.43133333,84.86783333,2.52E+18,4079.889667,1319.451167,1324.1485,1344.992,1345,1027.097,1030.4255,1112.3085,1114.266833,1009.788,1489.8285,1593.672833,1101.44,1025.757167,886.246,584.398,3319.864333,2529.446333,556.7443333,78.501,5849.047,875.5981667,71.12,1.693333333,0.107666667,10.08666667,2.666666667,13.87333333,0.17,0.102666667,2.509766667,25.66666667,,28,0.71,J20980,54,2400,A1V0865QKPQ000001X,J20980,7,2,68,136,0,0,142.86,1300342,1023852
30-05-2021 19:00,0.571,1377.475167,0.1645,0.059333333,37.50616667,37.5,30.003,30,2.1605,366.3206667,524.3825,716.5713333,64.1125,70.985,84.461,2.52E+18,4079.879833,1321.335667,1325.071333,1345.021333,1345,1028.662,1030.6065,1112.221167,1114.209,1009.306333,1488.575167,1597.864167,1101.44,1019.392,882.612,585.2973333,3325.802,2524.137833,549.7178333,78.428,5849.978333,871.6031667,71.12,1.693333333,0.107666667,10.08666667,2.666666667,13.87333333,0.17,0.102666667,2.509766667,25.66666667,,28,0.71,J20980,44,2200,A1V0865QKPQ000001X,J20980,7,2,68,136,0,0,142.86,1300342,1023852
30-05-2021 20:00,0.574833333,1378.644833,0.178833333,0.452833333,37.48716667,37.5,30.006,30,2.1605,364.682,522.914,713.9061667,62.945,69.818,83.54033333,2.52E+18,4079.896333,1321.649167,1325.576,1345.005833,1345,1029.764667,1029.7775,1112.137167,1113.4965,1008.704,1492.116167,1599.443167,1101.44,1011.949667,881.843,583.8798333,3326.837833,2524.665,546.955,77.425,5851.5025,871.2463333,71.12,1.693333333,0.107666667,10.08666667,2.666666667,13.87333333,0.17,0.102666667,2.509766667,25.66666667,,52.89,0.71,J20980,30,1000,A1V0865QKPQ000001X,J20980,7,2,68,136,0,0,142.86,1300342,1023852
30-05-2021 22:00,0.580833333,1379.729333,0.173833333,0.036333333,37.49133333,37.5,30.00083333,30,2.1605,365.7203333,523.5358333,715.8596667,61.778,68.35366667,82.02616667,2.52E+18,4079.933167,1322.023667,1326.4165,1345.008,1345,1027.416667,1026.982167,1111.633833,1111.66,1007.477667,1497.991833,1601.117833,1101.44,1007.715333,878.7225,590.6063333,3322.216,2525.621667,547.1146667,75.74083333,5847.933667,874.3818333,71.12,1.693333333,0.107666667,10.08666667,2.666666667,13.87333333,0.17,0.102666667,2.509766667,25.66666667,,76.22,0.71,J20980,34,1600,A1V0865QKPQ000001X,J20980,7,2,68,136,0,0,142.86,1300342,1023852
31-05-2021 00:00,0.584833333,1378.199167,0.1765,0.0125,37.50116667,37.5,30.00066667,30,2.160333333,366.2953333,526.2068333,718.3211667,61.84066667,68.4535,82.2475,2.52E+18,4079.908167,1321.628833,1326.114833,1344.994667,1345,1022.134167,1022.639,1110.255333,1110.016,1006.345667,1493.905333,1602.266333,1101.44,999.6725,877.6425,585.5541667,3320.088,2530.358833,550.6385,75.64683333,5850.362167,875.2635,71.09333333,1.693333333,0.107666667,10.15,2.633333333,13.88333333,0.17,0.101,2.5102,25.33333333,,68.72,0.71,J20980,30,1300,A1V0865QKPQ000001X,J20980,7,2,68,136,0,0,142.86,1300342,1023852
31-05-2021 02:00,0.612166667,1377.522167,0.163,0.066833333,37.49283333,37.5,30.0045,30,2.160333333,366.3998333,526.3355,718.8413333,63.16483333,69.472,82.829,2.52E+18,4079.978667,1321.7985,1326.189167,1345.028833,1345,1017.987833,1018.271667,1107.653,1109.839333,1005.181,1491.727167,1602.03,1101.44,989.8975,876.9546667,579.2991667,3320.123833,2530.9885,551.5773333,76.09883333,5851.186833,874.0218333,71.09333333,1.693333333,0.107666667,10.15,2.633333333,13.88333333,0.17,0.101,2.5102,25.33333333,,76.22,0.71,J20980,33,2000,A1V0865QKPQ000001X,J20980,7,2,68,136,0,0,142.86,1300342,1023852
31-05-2021 03:00,0.611,1378.6885,0.215166667,0.348166667,37.49083333,37.5,30.00116667,30,2.160833333,366.3931667,528.105,718.231,63.96583333,70.3725,83.47116667,2.52E+18,4079.915,1321.848667,1326.718,1345.008,1345,1016.346667,1015.378833,1106.507833,1109.9665,1004.547333,1488.0315,1601.118833,1101.44,985.2801667,874.8615,578.154,3320.636167,2524.806833,551.6776667,77.16266667,5845.486833,876.3335,71.09333333,1.693333333,0.107666667,10.15,2.633333333,13.88333333,0.17,0.101,2.5102,25.33333333,,76.22,0.71,J20980,37,2300,A1V0865QKPQ000001X,J20980,7,2,68,136,0,0,142.86,1300342,1023852
31-05-2021 05:00,0.566333333,1378.308667,0.177333333,0.068666667,37.49083333,37.5,30.00083333,30,2.160833333,361.5016667,520.559,709.3578333,66.40766667,72.63633333,85.5245,2.52E+18,4079.874333,1321.527167,1325.977167,1345.0155,1345,1012.568333,1008.822167,1103.482833,1109.601,1003.1715,1490.278667,1601.156833,1101.44,979.5326667,872.2598333,574.816,3330.056333,2518.972833,544.882,78.83266667,5848.953167,867.9588333,71.09333333,1.693333333,0.107666667,10.15,2.633333333,13.88333333,0.17,0.101,2.5102,25.33333333,,77.78,0.71,J20980,33,2000,A1V0865QKPQ000001X,J20980,7,2,68,136,0,0,142.86,1300342,1023852
31-05-2021 06:00,0.558833333,1378.3255,0.185333333,0.2115,37.52,37.5,30.00266667,30,2.160166667,362.0393333,520.4786667,707.2751667,68.666,74.98966667,88.03866667,2.52E+18,4079.867833,1320.837667,1326.388167,1345.037,1345,1011.031833,1005.649333,1102.100667,1109.313167,1002.612333,1488.676,1599.319833,1101.44,978.1556667,872.2033333,584.4096667,3335.43,2513.972333,542.6713333,81.05133333,5849.324667,867.1066667,71.09333333,1.693333333,0.107666667,10.15,2.633333333,13.88333333,0.17,0.101,2.5102,25.33333333,,77.78,0.71,J20980,30,2100,A1V0865QKPQ000001X,J20980,7,2,68,136,0,0,142.86,1300342,1023852
31-05-2021 08:00,0.541833333,1373.868667,0.176166667,0.005333333,37.50866667,37.5,30.01,30,2.160333333,363.2586667,521.7821667,708.0936667,70.26933333,77.45666667,91.466,2.52E+18,4079.841667,1320.7145,1326.468,1345.072833,1345,1007.754167,995.2873333,1100.235333,1108.199167,1001.459667,1492.806833,1600.946,1101.44,971.5503333,870.6326667,584.0305,3337.813,2506.805167,544.7766667,84.73616667,5844.674667,868.5665,71.09333333,1.693333333,0.107666667,10.15,2.633333333,13.88333333,0.17,0.101,2.5102,25.33333333,,76.22,0.71,J20980,25,1800,A1V0865QKPQ000001X,J20980,7,2,68,136,0,0,142.86,1300342,1023852
31-05-2021 10:00,0.523666667,1374.064,0.1945,-0.0235,37.49866667,37.5,29.99266667,30,2.16,368.4721667,526.4206667,712.3211667,71.10416667,78.38266667,92.559,2.52E+18,4079.919333,1321.016667,1326.731,1344.9555,1345,1003.864,980.1475,1099.761333,1108.096167,1000.727,1493.473167,1602.636167,1101.44,961.9428333,871.4508333,570.5875,3326.464333,2503.193667,549.6238333,85.87416667,5829.464833,869.9588333,71.09333333,1.693333333,0.107666667,10.15,2.633333333,13.88333333,0.17,0.101,2.5102,25.33333333,,77.78,0.71,J20980,30,2100,A1V0865QKPQ000001X,J20980,7,2,68,136,0,0,142.86,1300342,1023852
31-05-2021 11:00,0.503,1375.468,0.1865,-0.012,37.51316667,37.5,30.01566667,30,2.161,369.4911667,525.1395,711.5278333,71.21416667,78.35083333,92.39166667,2.52E+18,4079.890833,1321.273833,1327.0815,1345.076833,1345,1001.824333,971.3055,1099.560667,1108.415833,1000.3855,1496.9885,1603.749667,1101.44,957.2485,871.5225,574.7466667,3326.004167,2500.5355,547.9491667,85.68133333,5826.602167,867.8235,71.09333333,1.693333333,0.107666667,10.15,2.633333333,13.88333333,0.17,0.101,2.5102,25.33333333,,77.78,0.71,J20980,36,2400,A1V0865QKPQ000001X,J20980,7,2,68,136,0,0,142.86,1300342,1023852
31-05-2021 14:00,0.528166667,1380.5295,0.1735,-0.007833333,37.51083333,37.5,29.99283333,30,2.160333333,363.7056667,517.2073333,705.7858333,65.996,73.14116667,86.9235,2.52E+18,4079.893333,1322.438,1327.969833,1345.013667,1345,998.0825,947.369,1099.195333,1108.4365,999.1933333,1494.929667,1601.969833,1101.44,944.014,872.2998333,588.4813333,3336.3465,2513.6575,541.5613333,81.04166667,5850.082667,865.7593333,71.09333333,1.693333333,0.107666667,10.15,2.633333333,13.88333333,0.17,0.101,2.5102,25.33333333,,79.33,0.71,J20980,38,2500,A1V0865QKPQ000001X,J20980,7,2,68,136,0,0,142.86,1300342,1023852
31-05-2021 15:00,0.535833333,1381.605167,0.151833333,0.000333333,37.49466667,37.5,29.99583333,30,2.160333333,366.0578333,521.7191667,711.7033333,64.8255,71.7665,85.364,2.52E+18,4079.924833,1323.534833,1328.894333,1345.036667,1345,996.6656667,941.4711667,1098.8495,1108.708833,998.7815,1498.462167,1602.880167,1101.44,939.9178333,873.7735,588.6288333,3329.360333,2521.217,546.021,79.49316667,5850.463333,870.6115,71.09333333,1.693333333,0.107666667,10.15,2.633333333,13.88333333,0.17,0.101,2.5102,25.33333333,,79.33,0.71,J20980,42,1800,A1V0865QKPQ000001X,J20980,7,2,68,136,0,0,142.86,1300342,1023852
31-05-2021 16:00,0.541,1381.942,0.159166667,-0.010666667,37.5085,37.5,30.00133333,30,2.160833333,365.5848333,521.4398333,712.5715,64.4515,71.2065,84.63583333,2.52E+18,4080.000833,1324.734833,1329.867,1345.046333,1345,995.1551667,936.7406667,1098.1155,1108.83,998.4181667,1496.118667,1602.408667,1101.44,936.0066667,872.6238333,588.496,3327.673167,2523.578833,547.3046667,78.62816667,5851.331833,870.1521667,71.09333333,1.693333333,0.107666667,10.15,2.633333333,13.88333333,0.17,0.101,2.5102,25.33333333,,76.22,0.71,J20980,32,2100,A1V0865QKPQ000001X,J20980,7,2,68,136,0,0,142.86,1300342,1023852
